locationId,dateTime,indicatorId,value
3776,2014-12-24T19:02:00,gamma,235
3776,2014-12-31T15:21:00,gamma,235
3776,2014-12-26T06:32:00,gamma,235
3776,2014-12-26T21:45:00,gamma,235
3776,2014-12-13T18:00:00,gamma,231
3776,2014-12-15T19:00:00,gamma,231
3776,2014-12-16T03:42:00,gamma,231
3776,2014-12-25T20:00:00,gamma,231
3776,2014-12-18T08:26:00,gamma,231
3776,2014-12-11T12:10:24,gamma,240
3776,2014-12-15T11:00:00,gamma,236
3776,2014-12-26T11:37:00,gamma,231
3776,2014-12-18T20:07:00,gamma,231
3776,2014-12-17T23:49:00,gamma,240
3776,2014-12-11T14:30:17,gamma,240
3776,2014-12-15T17:00:00,gamma,236
3776,2014-12-29T20:43:00,gamma,231
3776,2014-12-19T05:00:00,gamma,231
3776,2014-12-11T07:30:12,gamma,231
3776,2014-12-18T02:51:00,gamma,240
3776,2014-12-11T22:30:18,gamma,240
3776,2014-12-19T08:00:00,gamma,236
3776,2014-12-31T01:09:00,gamma,231
3776,2014-12-20T14:48:00,gamma,231
3776,2014-12-12T07:00:00,gamma,231
3776,2014-12-19T12:00:00,gamma,240
3776,2014-12-14T04:11:00,gamma,240
3776,2014-12-29T07:38:00,gamma,236
3776,2014-12-20T20:46:00,gamma,236
3776,2014-12-31T02:09:00,gamma,231
3776,2014-12-24T00:48:00,gamma,231
3776,2014-12-29T09:39:00,gamma,240
3776,2014-12-19T18:00:00,gamma,240
3776,2014-12-15T06:00:00,gamma,240
3776,2014-12-11T08:30:13,gamma,249
3776,2014-12-29T17:41:00,gamma,236
3776,2014-12-26T01:00:00,gamma,236
3776,2014-12-11T23:30:13,gamma,236
3776,2014-12-15T13:00:00,gamma,232
3776,2014-12-24T22:13:00,gamma,231
3776,2014-12-29T12:37:00,gamma,240
3776,2014-12-21T04:00:00,gamma,240
3776,2014-12-16T02:46:00,gamma,240
3776,2014-12-23T16:41:00,gamma,249
3776,2014-12-30T08:53:00,gamma,236
3776,2014-12-26T17:41:00,gamma,236
3776,2014-12-13T23:00:00,gamma,236
3776,2014-12-16T20:29:00,gamma,232
3776,2014-12-25T10:00:00,gamma,231
3776,2014-12-29T15:39:00,gamma,240
3776,2014-12-22T00:00:00,gamma,240
3776,2014-12-16T22:28:00,gamma,240
3776,2014-12-30T14:04:00,gamma,236
3776,2014-12-28T01:00:00,gamma,236
3776,2014-12-14T14:11:00,gamma,236
3776,2014-12-17T22:47:00,gamma,232
3776,2014-12-30T22:05:00,gamma,240
3776,2014-12-23T01:20:00,gamma,240
3776,2014-12-17T20:55:00,gamma,240
3776,2014-12-30T19:02:00,gamma,236
3776,2014-12-28T06:18:00,gamma,236
3776,2014-12-31T00:07:00,gamma,232
3776,2014-12-19T14:00:00,gamma,232
3776,2014-12-11T20:30:14,gamma,232
3776,2014-12-25T05:00:00,gamma,262
3776,2014-12-31T21:05:00,gamma,240
3776,2014-12-26T14:39:00,gamma,240
3776,2014-12-31T17:23:00,gamma,236
3776,2014-12-28T09:14:00,gamma,236
3776,2014-12-19T19:00:00,gamma,232
3776,2014-12-14T07:11:00,gamma,232
3776,2014-12-28T08:12:00,gamma,240
3776,2014-12-31T20:24:00,gamma,236
3776,2014-12-28T18:22:00,gamma,236
3776,2014-12-21T13:00:00,gamma,232
3776,2014-12-15T01:20:00,gamma,232
3776,2014-12-28T13:24:00,gamma,240
3776,2014-12-16T14:51:00,gamma,244
3776,2014-12-25T12:00:00,gamma,232
3776,2014-12-15T08:00:00,gamma,232
3776,2014-12-16T21:34:00,gamma,244
3776,2014-12-27T03:00:00,gamma,232
3776,2014-12-15T03:00:00,gamma,250
3776,2014-12-18T03:51:00,gamma,244
3776,2014-12-29T05:31:00,gamma,232
3776,2014-12-17T08:36:00,gamma,250
3776,2014-12-18T10:27:00,gamma,244
3776,2014-12-29T22:45:00,gamma,232
3776,2014-12-18T11:59:00,gamma,244
3776,2014-12-15T00:20:00,gamma,244
3776,2014-12-23T21:46:00,gamma,241
3776,2014-12-26T20:44:00,gamma,245
3776,2014-12-19T17:00:00,gamma,244
3776,2014-12-15T21:00:00,gamma,244
3776,2014-12-24T21:04:00,gamma,241
3776,2014-12-20T12:38:00,gamma,244
3776,2014-12-16T05:49:00,gamma,244
3776,2014-12-27T00:47:00,gamma,241
3776,2014-12-11T15:30:23,gamma,241
3776,2014-12-28T23:26:00,gamma,237
3776,2014-12-17T11:48:00,gamma,245
3776,2014-12-21T16:00:00,gamma,244
3776,2014-12-29T01:27:00,gamma,241
3776,2014-12-19T07:00:00,gamma,241
3776,2014-12-29T14:39:00,gamma,237
3776,2014-12-17T19:45:00,gamma,245
3776,2014-12-25T04:00:00,gamma,244
3776,2014-12-30T01:48:00,gamma,241
3776,2014-12-20T07:35:00,gamma,241
3776,2014-12-17T10:47:00,gamma,251
3776,2014-12-30T04:49:00,gamma,237
3776,2014-12-18T01:50:00,gamma,237
3776,2014-12-18T09:57:00,gamma,245
3776,2014-12-28T10:21:00,gamma,244
3776,2014-12-30T03:49:00,gamma,241
3776,2014-12-20T23:48:00,gamma,241
3776,2014-12-18T00:49:00,gamma,251
3776,2014-12-31T20:05:00,gamma,237
3776,2014-12-20T19:44:00,gamma,237
3776,2014-12-21T05:00:00,gamma,245
3776,2014-12-30T18:01:00,gamma,241
3776,2014-12-22T22:26:00,gamma,241
3776,2014-12-21T21:00:00,gamma,251
3776,2014-12-22T19:24:00,gamma,237
3776,2014-12-24T11:28:00,gamma,245
3776,2014-12-31T09:15:00,gamma,241
3776,2014-12-22T21:25:00,gamma,251
3776,2014-12-25T00:07:00,gamma,237
3776,2014-12-17T17:49:00,gamma,252
3776,2014-12-26T02:29:00,gamma,237
3776,2014-12-18T21:06:00,gamma,253
3776,2014-12-17T05:33:00,gamma,242
3776,2014-12-31T00:06:00,gamma,253
3776,2014-12-18T12:58:00,gamma,242
3776,2014-12-21T08:00:00,gamma,242
3776,2014-12-16T19:27:00,gamma,270
3776,2014-12-31T04:15:00,gamma,242
3776,2014-12-22T05:19:00,gamma,242
3776,2014-12-31T19:24:00,gamma,242
3776,2014-12-24T10:27:00,gamma,242
3776,2014-12-24T18:02:00,gamma,242
3776,2014-12-12T03:00:00,gamma,242
3776,2014-12-17T07:34:00,gamma,246
3776,2014-12-25T17:00:00,gamma,242
3776,2014-12-16T15:52:00,gamma,242
3776,2014-12-17T09:36:00,gamma,246
3776,2014-12-26T08:34:00,gamma,242
3776,2014-12-19T22:00:00,gamma,254
3776,2014-12-19T11:00:00,gamma,246
3776,2014-12-29T19:43:00,gamma,242
3776,2014-12-22T10:16:00,gamma,254
3776,2014-12-20T03:32:00,gamma,246
3776,2014-12-12T01:30:13,gamma,246
3776,2014-12-31T03:10:00,gamma,242
3776,2014-12-22T23:20:00,gamma,254
3776,2014-12-27T21:00:00,gamma,248
3776,2014-12-22T21:19:00,gamma,246
3776,2014-12-15T04:00:00,gamma,246
3776,2014-12-24T20:04:00,gamma,246
3776,2014-12-15T22:00:00,gamma,246
3776,2014-12-28T02:09:00,gamma,246
3776,2014-12-15T23:00:00,gamma,246
3776,2014-12-15T14:00:00,gamma,248
3776,2014-12-26T23:46:00,gamma,255
3776,2014-12-16T13:51:00,gamma,248
3776,2014-12-16T06:45:00,gamma,247
3776,2014-12-28T12:48:00,gamma,255
3776,2014-12-20T09:36:00,gamma,248
3776,2014-12-17T02:31:00,gamma,247
3776,2014-12-29T21:44:00,gamma,255
3776,2014-12-27T07:00:00,gamma,248
3776,2014-12-18T15:10:00,gamma,247
3776,2014-12-16T01:00:00,gamma,256
3776,2014-12-31T06:13:00,gamma,255
3776,2014-12-20T21:47:00,gamma,247
3776,2014-12-17T16:42:00,gamma,273
3776,2014-12-27T06:00:00,gamma,247
3776,2014-12-28T21:24:00,gamma,247
3776,2014-12-11T12:30:32,gamma,247
3776,2014-12-15T05:00:00,gamma,247
3777,2014-12-11T14:20:19,gamma,635
3776,2014-12-30T17:01:00,gamma,257
3776,2014-12-16T00:00:00,gamma,260
3776,2014-12-22T02:09:00,gamma,259
3777,2014-12-13T00:54:00,gamma,637
3777,2014-12-19T07:14:00,gamma,792
3777,2014-12-28T12:00:00,gamma,792
3777,2014-12-17T19:45:00,gamma,795
3777,2014-12-27T08:00:00,gamma,795
3777,2014-12-29T22:45:00,gamma,795
3777,2014-12-22T13:18:00,gamma,798
3777,2014-12-18T07:55:00,gamma,796
3777,2014-12-23T16:42:00,gamma,798
3777,2014-12-16T10:49:00,gamma,798
3777,2014-12-15T05:25:00,gamma,800
3777,2014-12-18T06:54:00,gamma,798
3777,2014-12-28T21:00:00,gamma,799
3777,2014-12-11T05:20:13,gamma,802
3777,2014-12-15T08:27:00,gamma,806
3777,2014-12-25T14:00:00,gamma,806
3777,2014-12-15T15:32:00,gamma,805
3777,2014-12-21T20:00:00,gamma,805
3777,2014-12-16T06:45:00,gamma,814
3777,2014-12-17T04:32:00,gamma,809
3777,2014-12-15T06:24:00,gamma,810
3777,2014-12-16T15:52:00,gamma,810
3777,2014-12-18T02:51:00,gamma,812
3777,2014-12-20T04:32:00,gamma,810
3777,2014-12-22T22:59:00,gamma,810
3777,2014-12-14T20:18:00,gamma,813
3777,2014-12-18T08:36:00,gamma,811
3777,2014-12-17T05:33:00,gamma,813
3777,2014-12-16T01:41:00,gamma,816
3777,2014-12-21T03:00:00,gamma,816
3777,2014-12-16T20:29:00,gamma,819
3777,2014-12-11T06:20:12,gamma,820
3777,2014-12-31T20:24:00,gamma,823
3777,2014-12-17T09:36:00,gamma,821
3777,2014-12-24T12:00:00,gamma,833
3777,2014-12-14T18:14:00,gamma,837
3958,2014-12-24T09:20:03,gamma,110
3958,2014-12-24T13:00:03,gamma,110
3958,2014-12-24T14:50:02,gamma,110
3958,2014-12-24T19:00:03,gamma,110
3958,2014-12-27T09:10:02,gamma,110
3958,2014-12-27T17:20:03,gamma,110
3958,2014-12-29T03:50:03,gamma,110
3958,2014-12-29T17:00:02,gamma,110
3958,2014-12-29T20:30:03,gamma,110
3958,2014-12-29T22:10:02,gamma,110
3958,2014-12-12T14:20:02,gamma,110
3958,2014-12-11T04:50:08,gamma,110
3958,2014-12-12T20:00:03,gamma,110
3958,2014-12-11T10:00:08,gamma,110
3958,2014-12-12T22:20:03,gamma,110
3958,2014-12-11T16:00:07,gamma,110
3958,2014-12-14T14:20:02,gamma,110
3958,2014-12-13T00:30:03,gamma,110
3958,2014-12-11T21:20:05,gamma,110
3958,2014-12-14T16:00:03,gamma,110
3958,2014-12-14T03:00:03,gamma,110
3958,2014-12-11T22:40:05,gamma,110
3958,2014-12-14T17:00:02,gamma,110
3958,2014-12-14T03:40:03,gamma,110
3958,2014-12-12T03:30:02,gamma,110
3958,2014-12-18T03:30:03,gamma,110
3958,2014-12-14T19:30:02,gamma,110
3958,2014-12-14T06:50:03,gamma,110
3958,2014-12-12T10:00:02,gamma,110
3958,2014-12-18T05:00:03,gamma,110
3958,2014-12-15T03:30:03,gamma,110
3958,2014-12-14T08:20:02,gamma,110
3958,2014-12-18T15:40:02,gamma,110
3958,2014-12-15T06:30:02,gamma,110
3958,2014-12-14T10:40:03,gamma,110
3958,2014-12-18T19:50:03,gamma,110
3958,2014-12-15T18:00:03,gamma,110
3958,2014-12-14T11:20:03,gamma,110
3958,2014-12-19T06:50:02,gamma,110
3958,2014-12-15T20:30:03,gamma,110
3958,2014-12-19T08:10:03,gamma,110
3958,2014-12-15T23:20:02,gamma,110
3958,2014-12-19T21:30:02,gamma,110
3958,2014-12-18T03:00:02,gamma,110
3958,2014-12-22T07:20:03,gamma,110
3958,2014-12-24T02:40:02,gamma,110
3958,2014-12-24T04:20:02,gamma,110
3958,2014-12-27T16:30:02,gamma,120
3958,2014-12-27T17:30:03,gamma,120
3958,2014-12-27T19:40:03,gamma,120
3958,2014-12-28T11:00:00,gamma,120
3958,2014-12-27T20:20:03,gamma,120
3958,2014-12-28T14:00:00,gamma,120
3958,2014-12-27T20:40:02,gamma,120
3958,2014-12-28T15:00:00,gamma,120
3958,2014-12-27T21:00:03,gamma,120
3958,2014-12-29T09:10:02,gamma,120
3958,2014-12-28T18:00:00,gamma,120
3958,2014-12-27T21:20:03,gamma,120
3958,2014-12-29T14:20:12,gamma,120
3958,2014-12-28T23:00:00,gamma,120
3958,2014-12-27T21:40:03,gamma,120
3958,2014-12-29T17:10:02,gamma,120
3958,2014-12-29T00:00:00,gamma,120
3958,2014-12-28T03:00:00,gamma,120
3958,2014-12-30T08:00:00,gamma,120
3958,2014-12-29T20:40:02,gamma,120
3958,2014-12-29T01:00:00,gamma,120
3958,2014-12-28T08:00:00,gamma,120
3958,2014-12-30T10:00:00,gamma,120
3958,2014-12-29T21:10:02,gamma,120
3958,2014-12-29T02:00:03,gamma,120
3958,2014-12-30T11:00:00,gamma,120
3958,2014-12-29T22:20:03,gamma,120
3958,2014-12-29T04:00:03,gamma,120
3958,2014-12-31T06:00:00,gamma,120
3958,2014-12-30T13:00:00,gamma,120
3958,2014-12-29T22:40:03,gamma,120
3958,2014-12-29T06:30:03,gamma,120
3958,2014-12-31T20:00:00,gamma,120
3958,2014-12-30T14:00:00,gamma,120
3958,2014-12-30T00:40:03,gamma,120
3958,2014-12-30T15:00:00,gamma,120
3958,2014-12-30T05:00:00,gamma,120
3958,2014-12-30T16:00:00,gamma,120
3958,2014-12-30T07:00:00,gamma,120
3958,2014-12-30T18:00:00,gamma,120
3958,2014-12-30T20:00:00,gamma,120
3958,2014-12-31T02:00:00,gamma,120
3958,2014-12-18T14:30:02,gamma,120
3958,2014-12-11T02:00:08,gamma,120
3958,2014-12-18T15:50:02,gamma,120
3958,2014-12-11T03:30:12,gamma,120
3958,2014-12-18T18:40:02,gamma,120
3958,2014-12-11T22:50:03,gamma,120
3958,2014-12-11T05:00:09,gamma,120
3958,2014-12-19T15:10:13,gamma,120
3958,2014-12-18T20:00:03,gamma,120
3958,2014-12-12T02:00:03,gamma,120
3958,2014-12-11T09:40:03,gamma,120
3958,2014-12-19T15:40:13,gamma,120
3958,2014-12-18T22:00:04,gamma,120
3958,2014-12-12T03:40:02,gamma,120
3958,2014-12-11T10:20:04,gamma,120
3958,2014-12-19T21:20:03,gamma,120
3958,2014-12-18T23:20:03,gamma,120
3958,2014-12-13T00:40:03,gamma,120
3958,2014-12-12T05:00:03,gamma,120
3958,2014-12-11T16:10:08,gamma,120
3958,2014-12-20T19:00:00,gamma,120
3958,2014-12-19T21:40:03,gamma,120
3958,2014-12-19T02:00:03,gamma,120
3958,2014-12-13T03:00:00,gamma,120
3958,2014-12-12T05:20:02,gamma,120
3958,2014-12-11T17:10:13,gamma,120
3958,2014-12-20T20:00:00,gamma,120
3958,2014-12-19T22:20:03,gamma,120
3958,2014-12-19T07:00:03,gamma,120
3958,2014-12-13T07:00:00,gamma,120
3958,2014-12-12T10:10:03,gamma,120
3958,2014-12-11T19:20:03,gamma,120
3958,2014-12-20T21:00:00,gamma,120
3958,2014-12-20T04:00:00,gamma,120
3958,2014-12-19T07:50:02,gamma,120
3958,2014-12-13T23:00:00,gamma,120
3958,2014-12-13T08:00:00,gamma,120
3958,2014-12-12T14:30:02,gamma,120
3958,2014-12-11T21:50:08,gamma,120
3958,2014-12-21T19:00:00,gamma,120
3958,2014-12-21T03:00:00,gamma,120
3958,2014-12-20T06:00:00,gamma,120
3958,2014-12-19T08:20:02,gamma,120
3958,2014-12-14T00:00:00,gamma,120
3958,2014-12-13T12:00:00,gamma,120
3958,2014-12-12T18:30:03,gamma,120
3958,2014-12-21T20:00:00,gamma,120
3958,2014-12-21T09:00:00,gamma,120
3958,2014-12-20T12:00:00,gamma,120
3958,2014-12-14T02:00:00,gamma,120
3958,2014-12-13T17:00:00,gamma,120
3958,2014-12-12T20:30:03,gamma,120
3958,2014-12-21T23:00:00,gamma,120
3958,2014-12-21T10:00:00,gamma,120
3958,2014-12-20T15:00:00,gamma,120
3958,2014-12-14T14:30:02,gamma,120
3958,2014-12-14T02:00:03,gamma,120
3958,2014-12-13T18:00:00,gamma,120
3958,2014-12-12T22:40:03,gamma,120
3958,2014-12-22T16:40:03,gamma,120
3958,2014-12-22T01:00:00,gamma,120
3958,2014-12-21T12:00:00,gamma,120
3958,2014-12-20T16:00:00,gamma,120
3958,2014-12-14T16:10:03,gamma,120
3958,2014-12-14T03:10:03,gamma,120
3958,2014-12-13T19:00:00,gamma,120
3958,2014-12-22T18:00:03,gamma,120
3958,2014-12-22T02:00:00,gamma,120
3958,2014-12-21T15:00:00,gamma,120
3958,2014-12-14T17:10:02,gamma,120
3958,2014-12-14T03:50:03,gamma,120
3958,2014-12-13T20:00:00,gamma,120
3958,2014-12-22T18:40:02,gamma,120
3958,2014-12-22T02:00:03,gamma,120
3958,2014-12-21T16:00:00,gamma,120
3958,2014-12-15T08:30:02,gamma,120
3958,2014-12-14T19:10:02,gamma,120
3958,2014-12-14T07:00:03,gamma,120
3958,2014-12-13T21:00:00,gamma,120
3958,2014-12-23T13:00:00,gamma,120
3958,2014-12-22T20:40:03,gamma,120
3958,2014-12-22T02:40:02,gamma,120
3958,2014-12-21T18:00:00,gamma,120
3958,2014-12-15T09:10:02,gamma,120
3958,2014-12-14T19:40:03,gamma,120
3958,2014-12-14T08:40:02,gamma,120
3958,2014-12-23T16:00:00,gamma,120
3958,2014-12-22T21:40:02,gamma,120
3958,2014-12-22T04:50:02,gamma,120
3958,2014-12-15T09:40:02,gamma,120
3958,2014-12-15T00:30:03,gamma,120
3958,2014-12-14T10:50:03,gamma,120
3958,2014-12-23T19:00:00,gamma,120
3958,2014-12-22T22:10:03,gamma,120
3958,2014-12-22T07:30:02,gamma,120
3958,2014-12-16T07:00:00,gamma,120
3958,2014-12-15T16:30:02,gamma,120
3958,2014-12-15T02:00:03,gamma,120
3958,2014-12-14T11:40:03,gamma,120
3958,2014-12-24T08:10:02,gamma,120
3958,2014-12-23T21:00:00,gamma,120
3958,2014-12-22T22:40:04,gamma,120
3958,2014-12-22T15:20:02,gamma,120
3958,2014-12-16T09:00:00,gamma,120
3958,2014-12-15T18:20:02,gamma,120
3958,2014-12-15T03:40:03,gamma,120
3958,2014-12-24T09:40:03,gamma,120
3958,2014-12-23T22:00:00,gamma,120
3958,2014-12-22T23:20:03,gamma,120
3958,2014-12-16T11:00:00,gamma,120
3958,2014-12-15T19:00:02,gamma,120
3958,2014-12-15T05:30:02,gamma,120
3958,2014-12-24T10:50:03,gamma,120
3958,2014-12-24T02:00:00,gamma,120
3958,2014-12-23T05:00:00,gamma,120
3958,2014-12-17T23:00:00,gamma,120
3958,2014-12-16T12:00:00,gamma,120
3958,2014-12-15T20:40:02,gamma,120
3958,2014-12-15T06:40:02,gamma,120
3958,2014-12-25T07:00:00,gamma,120
3958,2014-12-24T13:10:03,gamma,120
3958,2014-12-24T02:00:03,gamma,120
3958,2014-12-23T06:00:00,gamma,120
3958,2014-12-18T00:00:00,gamma,120
3958,2014-12-16T17:00:00,gamma,120
3958,2014-12-15T22:00:02,gamma,120
3958,2014-12-25T08:00:00,gamma,120
3958,2014-12-24T15:20:02,gamma,120
3958,2014-12-24T03:00:03,gamma,120
3958,2014-12-18T02:00:00,gamma,120
3958,2014-12-16T19:00:00,gamma,120
3958,2014-12-15T23:30:03,gamma,120
3958,2014-12-25T10:00:00,gamma,120
3958,2014-12-24T19:10:02,gamma,120
3958,2014-12-24T04:40:02,gamma,120
3958,2014-12-18T02:00:03,gamma,120
3958,2014-12-16T23:00:00,gamma,120
3958,2014-12-16T04:00:00,gamma,120
3958,2014-12-26T03:00:00,gamma,120
3958,2014-12-25T12:00:00,gamma,120
3958,2014-12-24T20:50:03,gamma,120
3958,2014-12-24T06:00:02,gamma,120
3958,2014-12-18T03:10:03,gamma,120
3958,2014-12-17T07:00:00,gamma,120
3958,2014-12-26T04:00:00,gamma,120
3958,2014-12-25T14:00:00,gamma,120
3958,2014-12-25T01:20:03,gamma,120
3958,2014-12-18T03:50:02,gamma,120
3958,2014-12-17T20:00:00,gamma,120
3958,2014-12-26T05:00:00,gamma,120
3958,2014-12-25T15:00:00,gamma,120
3958,2014-12-25T04:00:00,gamma,120
3958,2014-12-18T05:10:02,gamma,120
3958,2014-12-17T21:00:00,gamma,120
3958,2014-12-26T18:00:00,gamma,120
3958,2014-12-26T06:00:00,gamma,120
3958,2014-12-25T19:00:00,gamma,120
3958,2014-12-25T05:00:00,gamma,120
3958,2014-12-18T10:10:02,gamma,120
3958,2014-12-26T20:00:00,gamma,120
3958,2014-12-26T07:00:00,gamma,120
3958,2014-12-25T21:00:00,gamma,120
3958,2014-12-18T13:50:02,gamma,120
3958,2014-12-26T22:00:00,gamma,120
3958,2014-12-26T08:00:00,gamma,120
3958,2014-12-25T22:00:00,gamma,120
3958,2014-12-18T14:10:03,gamma,120
3958,2014-12-26T23:00:00,gamma,120
3958,2014-12-26T10:00:00,gamma,120
3958,2014-12-26T00:00:00,gamma,120
3958,2014-12-27T01:00:00,gamma,120
3958,2014-12-26T13:00:00,gamma,120
3958,2014-12-27T02:00:03,gamma,120
3958,2014-12-26T16:00:00,gamma,120
3958,2014-12-27T03:20:02,gamma,120
3958,2014-12-26T17:00:00,gamma,120
3958,2014-12-27T04:00:03,gamma,120
3958,2014-12-27T09:20:02,gamma,120
3958,2014-12-27T13:20:02,gamma,120
3958,2014-12-31T14:00:00,gamma,111
3958,2014-12-31T04:00:00,gamma,114
3958,2014-12-31T13:00:00,gamma,114
3958,2014-12-31T17:00:00,gamma,114
3958,2014-12-13T04:00:00,gamma,116
3958,2014-12-31T12:00:00,gamma,112
3958,2014-12-13T09:00:00,gamma,116
3958,2014-12-13T11:00:00,gamma,116
3958,2014-12-13T14:00:00,gamma,116
3958,2014-12-13T22:00:00,gamma,116
3958,2014-12-25T17:00:00,gamma,116
3958,2014-12-26T01:00:00,gamma,116
3958,2014-12-31T19:00:00,gamma,116
3958,2014-12-30T12:00:00,gamma,115
3958,2014-12-31T03:00:00,gamma,115
3958,2014-12-31T05:00:00,gamma,115
3958,2014-12-31T09:00:00,gamma,115
3958,2014-12-31T10:00:00,gamma,115
3958,2014-12-31T21:00:00,gamma,115
3958,2014-12-13T05:00:00,gamma,115
3958,2014-12-30T19:00:00,gamma,113
3958,2014-12-31T07:00:00,gamma,113
3958,2014-12-13T06:00:00,gamma,118
3958,2014-12-31T16:00:00,gamma,117
3958,2014-12-13T10:00:00,gamma,118
3958,2014-12-31T22:00:00,gamma,117
3958,2014-12-20T13:00:00,gamma,118
3958,2014-12-13T13:00:00,gamma,118
3958,2014-12-31T23:00:00,gamma,117
3958,2014-12-20T14:00:00,gamma,118
3958,2014-12-13T15:00:00,gamma,118
3958,2014-12-21T11:00:00,gamma,118
3958,2014-12-13T16:00:00,gamma,118
3958,2014-12-25T20:00:00,gamma,118
3958,2014-12-21T22:00:00,gamma,118
3958,2014-12-14T01:00:00,gamma,118
3958,2014-12-25T23:00:00,gamma,118
3958,2014-12-22T00:00:00,gamma,118
3958,2014-12-16T03:00:00,gamma,118
3958,2014-12-31T02:00:00,gamma,117
3958,2014-12-26T02:00:00,gamma,118
3958,2014-12-23T07:00:00,gamma,118
3958,2014-12-16T05:00:00,gamma,118
3958,2014-12-28T19:00:00,gamma,118
3958,2014-12-26T11:00:00,gamma,118
3958,2014-12-25T03:00:00,gamma,118
3958,2014-12-18T01:00:00,gamma,118
3958,2014-12-30T17:00:00,gamma,118
3958,2014-12-26T12:00:00,gamma,118
3958,2014-12-25T11:00:00,gamma,118
3958,2014-12-30T21:00:00,gamma,118
3958,2014-12-26T15:00:00,gamma,118
3958,2014-12-25T16:00:00,gamma,118
3958,2014-12-31T18:00:00,gamma,118
3958,2014-12-30T22:00:00,gamma,118
3958,2014-12-26T19:00:00,gamma,118
3958,2014-12-25T18:00:00,gamma,118
3958,2014-12-30T23:00:00,gamma,118
3958,2014-12-26T21:00:00,gamma,118
3958,2014-12-31T00:00:00,gamma,118
3958,2014-12-28T10:00:00,gamma,118
3958,2014-12-31T01:00:00,gamma,118
3958,2014-12-28T13:00:00,gamma,118
3958,2014-12-31T08:00:00,gamma,118
3958,2014-12-31T11:00:00,gamma,118
3958,2014-12-31T15:00:00,gamma,118
3958,2014-12-20T23:00:00,gamma,121
3958,2014-12-21T00:00:00,gamma,121
3958,2014-12-21T01:00:00,gamma,121
3958,2014-12-25T06:00:00,gamma,121
3958,2014-12-21T02:00:00,gamma,121
3958,2014-12-25T09:00:00,gamma,121
3958,2014-12-21T14:00:00,gamma,121
3958,2014-12-26T09:00:00,gamma,121
3958,2014-12-21T17:00:00,gamma,121
3958,2014-12-28T17:00:00,gamma,121
3958,2014-12-26T14:00:00,gamma,121
3958,2014-12-23T15:00:00,gamma,121
3958,2014-12-30T04:00:00,gamma,121
3958,2014-12-27T00:00:00,gamma,121
3958,2014-12-23T20:00:00,gamma,121
3958,2014-12-30T06:00:00,gamma,121
3958,2014-12-27T02:00:00,gamma,121
3958,2014-12-24T00:00:00,gamma,121
3958,2014-12-30T09:00:00,gamma,121
3958,2014-12-28T07:00:00,gamma,121
3958,2014-12-24T01:00:00,gamma,121
3958,2014-12-31T01:00:00,gamma,121
3958,2014-12-28T09:00:00,gamma,121
3958,2014-12-28T12:00:00,gamma,121
3958,2014-12-28T16:00:00,gamma,121
3958,2014-12-16T15:00:00,gamma,121
3958,2014-12-16T21:00:00,gamma,121
3958,2014-12-16T22:00:00,gamma,121
3958,2014-12-17T00:00:00,gamma,121
3958,2014-12-17T04:00:00,gamma,121
3958,2014-12-17T09:00:00,gamma,121
3958,2014-12-16T06:00:00,gamma,121
3958,2014-12-17T22:00:00,gamma,121
3958,2014-12-16T14:00:00,gamma,121
3958,2014-12-20T03:00:00,gamma,121
3958,2014-12-20T05:00:00,gamma,121
3958,2014-12-20T11:00:00,gamma,121
3958,2014-12-17T15:00:00,gamma,126
3958,2014-12-20T07:00:00,gamma,126
3958,2014-12-21T07:00:00,gamma,126
3958,2014-12-25T13:00:00,gamma,126
3958,2014-12-28T06:00:00,gamma,126
3958,2014-12-28T22:00:00,gamma,126
3958,2014-12-17T02:00:00,gamma,126
3958,2014-12-17T10:00:00,gamma,125
3958,2014-12-17T06:00:00,gamma,126
3958,2014-12-17T11:00:00,gamma,125
3958,2014-12-17T18:00:00,gamma,125
3958,2014-12-20T17:00:00,gamma,125
3958,2014-12-16T18:00:00,gamma,125
3958,2014-12-21T05:00:00,gamma,125
3958,2014-12-16T20:00:00,gamma,125
3958,2014-12-21T06:00:00,gamma,125
3958,2014-12-17T01:00:00,gamma,125
3958,2014-12-21T21:00:00,gamma,125
3958,2014-12-17T08:00:00,gamma,125
3958,2014-12-23T08:00:00,gamma,125
3958,2014-12-23T10:00:00,gamma,125
3958,2014-12-17T17:00:00,gamma,128
3958,2014-12-23T09:00:00,gamma,128
3958,2014-12-23T17:00:00,gamma,122
3958,2014-12-23T23:00:00,gamma,122
3958,2014-12-28T20:00:00,gamma,122
3958,2014-12-16T08:00:00,gamma,123
3958,2014-12-20T09:00:00,gamma,123
3958,2014-12-16T10:00:00,gamma,123
3958,2014-12-20T10:00:00,gamma,123
3958,2014-12-16T16:00:00,gamma,123
3958,2014-12-20T18:00:00,gamma,123
3958,2014-12-17T03:00:00,gamma,123
3958,2014-12-23T14:00:00,gamma,123
3958,2014-12-20T22:00:00,gamma,123
3958,2014-12-17T05:00:00,gamma,123
3958,2014-12-23T18:00:00,gamma,123
3958,2014-12-21T04:00:00,gamma,123
3958,2014-12-17T12:00:00,gamma,123
3958,2014-12-28T04:00:00,gamma,123
3958,2014-12-21T08:00:00,gamma,123
3958,2014-12-17T19:00:00,gamma,123
3958,2014-12-28T05:00:00,gamma,123
3958,2014-12-21T13:00:00,gamma,123
